Stress	Position	Phoneme	TransitionTo	TransitionalPropbability	TransitionalPredictability	JointPosition	JointTransition	PhonemeOccurences	TransitionToOccurences
Inter_Stress	Nucleus	ʊ	.o	0,0148058327988294	0,464839846960658	Inter_Stress-Nucleus	ʊ-.o	19789	24
Inter_Stress	Nucleus	ʊ	.ɵ	0,0143200160125382	0,44958727699996	Inter_Stress-Nucleus	ʊ-.ɵ	19789	26
Inter_Stress	Nucleus	ʊ	.ɔ	0,0136839471818383	0,429617435253379	Inter_Stress-Nucleus	ʊ-.ɔ	19789	24
Inter_Stress	Nucleus	ʊ	.øː	0,013463292901559	0,422689834268692	Inter_Stress-Nucleus	ʊ-.øː	19789	26
Inter_Stress	Nucleus	ʊ	ɭ	0,0118649888507766	0,372509920686186	Inter_Stress-Nucleus	ʊ-ɭ	19789	11
Inter_Stress	Nucleus	ʊ	.ʏ	0,0113048813101535	0,354924938672522	Inter_Stress-Nucleus	ʊ-.ʏ	19789	8
Inter_Stress	Nucleus	ʊ	.a͡u	0,0111707976323285	0,350715284468876	Inter_Stress-Nucleus	ʊ-.a͡u	19789	4
Inter_Stress	Nucleus	ʊ	.ɑː	0,0100359894515843	0,31508715951068	Inter_Stress-Nucleus	ʊ-.ɑː	19789	13
Inter_Stress	Nucleus	ʊ	.e͡ʉ	0,00958618434056656	0,300965202184231	Inter_Stress-Nucleus	ʊ-.e͡ʉ	19789	5
Inter_Stress	Nucleus	ʊ	.ɛː	0,00935692540977238	0,293767451962902	Inter_Stress-Nucleus	ʊ-.ɛː	19789	5
Inter_Stress	Nucleus	ʊ	.ɑ	0,00917750898363034	0,288134543284054	Inter_Stress-Nucleus	ʊ-.ɑ	19789	8
Inter_Stress	Nucleus	ʊ	v	0,00848229401147351	0,266307765577387	Inter_Stress-Nucleus	ʊ-v	19789	3
Inter_Stress	Nucleus	ʊ	.ø	0,00754782292027465	0,236969368681781	Inter_Stress-Nucleus	ʊ-.ø	19789	4
Inter_Stress	Nucleus	ʊ	p	0,00682432355129059	0,214254581845793	Inter_Stress-Nucleus	ʊ-p	19789	5
Inter_Stress	Nucleus	ʊ	.eː	0,00556993989033868	0,174872298058762	Inter_Stress-Nucleus	ʊ-.eː	19789	3
Inter_Stress	Nucleus	ʊ	.uː	0,00492509802023415	0,15462702038435	Inter_Stress-Nucleus	ʊ-.uː	19789	2
Inter_Stress	Nucleus	ʊ	.e	0,00401624445022788	0,126092904125469	Inter_Stress-Nucleus	ʊ-.e	19789	4
Inter_Stress	Nucleus	y	_	0,0751611540893267	1	Inter_Stress-Nucleus	y-_	613	99
Inter_Stress	Nucleus	y	n	0,0692356624916114	0,921162844430609	Inter_Stress-Nucleus	y-n	613	95
Inter_Stress	Nucleus	y	ɡ	0,0558820554783519	0,743496506346056	Inter_Stress-Nucleus	y-ɡ	613	97
Inter_Stress	Nucleus	y	.t	0,0545728451648957	0,726077796783663	Inter_Stress-Nucleus	y-.t	613	25
Inter_Stress	Nucleus	y	ʂ	0,0531476058989517	0,707115351578921	Inter_Stress-Nucleus	y-ʂ	613	27
Inter_Stress	Nucleus	y	.h	0,0520806791310984	0,692920162843723	Inter_Stress-Nucleus	y-.h	613	34
Inter_Stress	Nucleus	y	t	0,0492147882209303	0,654790214669137	Inter_Stress-Nucleus	y-t	613	27
Inter_Stress	Nucleus	y	s	0,0491672925998604	0,654158297535275	Inter_Stress-Nucleus	y-s	613	38
Inter_Stress	Nucleus	y	d	0,0485858174446846	0,646421918787222	Inter_Stress-Nucleus	y-d	613	26
Inter_Stress	Nucleus	y	.a	0,0467479592635709	0,621969684073935	Inter_Stress-Nucleus	y-.a	613	7
Inter_Stress	Nucleus	y	.r	0,0446505600075113	0,594064321503706	Inter_Stress-Nucleus	y-.r	613	19
Inter_Stress	Nucleus	y	m	0,0440449357733479	0,586006645414224	Inter_Stress-Nucleus	y-m	613	24
Inter_Stress	Nucleus	y	.ʂ	0,0393533219047327	0,523585918571215	Inter_Stress-Nucleus	y-.ʂ	613	12
Inter_Stress	Nucleus	y	r	0,0357065457612131	0,475066491379004	Inter_Stress-Nucleus	y-r	613	6
Inter_Stress	Nucleus	y	.d	0,0350506345110406	0,466339759357393	Inter_Stress-Nucleus	y-.d	613	12
Inter_Stress	Nucleus	y	l	0,0341636783211929	0,454539033296248	Inter_Stress-Nucleus	y-l	613	4
Inter_Stress	Nucleus	y	ɭ	0,031653877064635	0,421146767211894	Inter_Stress-Nucleus	y-ɭ	613	7
Inter_Stress	Nucleus	y	.ɡ	0,0297749883336014	0,396148631488744	Inter_Stress-Nucleus	y-.ɡ	613	11
Inter_Stress	Nucleus	y	.v	0,0293040454425993	0,389882856345878	Inter_Stress-Nucleus	y-.v	613	14
Inter_Stress	Nucleus	y	ɳ	0,0258870186138343	0,344420185233829	Inter_Stress-Nucleus	y-ɳ	613	10
Inter_Stress	Nucleus	y	k	0,0256289888670169	0,340987165212467	Inter_Stress-Nucleus	y-k	613	2
Inter_Stress	Nucleus	y	.b	0,025085104074942	0,333750916665398	Inter_Stress-Nucleus	y-.b	613	2
Inter_Stress	Nucleus	y	.n	0,0195222106538551	0,259738037426269	Inter_Stress-Nucleus	y-.n	613	8
Inter_Stress	Nucleus	y	.m	0,0158269385323175	0,210573383605947	Inter_Stress-Nucleus	y-.m	613	2
Inter_Stress	Nucleus	y	.p	0,0105512923548783	0,140382255737298	Inter_Stress-Nucleus	y-.p	613	2
Inter_Stress	Nucleus	ʏ	_	0,053174794911931	1	Inter_Stress-Nucleus	ʏ-_	2501	251
Inter_Stress	Nucleus	ʏ	s	0,0435094487753144	0,818234444483999	Inter_Stress-Nucleus	ʏ-s	2501	625
Inter_Stress	Nucleus	ʏ	n	0,0419000874950068	0,787968953418672	Inter_Stress-Nucleus	ʏ-n	2501	254
Inter_Stress	Nucleus	ʏ	d	0,0409711427499276	0,770499309264562	Inter_Stress-Nucleus	ʏ-d	2501	73
Inter_Stress	Nucleus	ʏ	.e̞	0,0369597145045547	0,695060781442937	Inter_Stress-Nucleus	ʏ-.e̞	2501	22
Inter_Stress	Nucleus	ʏ	.v	0,0367571761007213	0,691251864000588	Inter_Stress-Nucleus	ʏ-.v	2501	29
Inter_Stress	Nucleus	ʏ	m	0,0364847848233345	0,686129300240109	Inter_Stress-Nucleus	ʏ-m	2501	115
Inter_Stress	Nucleus	ʏ	.r	0,0362882454659932	0,682433200280216	Inter_Stress-Nucleus	ʏ-.r	2501	72
Inter_Stress	Nucleus	ʏ	k	0,0352581814305755	0,663061916627431	Inter_Stress-Nucleus	ʏ-k	2501	179
Inter_Stress	Nucleus	ʏ	t	0,0334910968221344	0,629830296056675	Inter_Stress-Nucleus	ʏ-t	2501	33
Inter_Stress	Nucleus	ʏ	.ʊ	0,0333015939085527	0,626266522770936	Inter_Stress-Nucleus	ʏ-.ʊ	2501	11
Inter_Stress	Nucleus	ʏ	ɡ	0,0331435180857081	0,623293764284393	Inter_Stress-Nucleus	ʏ-ɡ	2501	131
Inter_Stress	Nucleus	ʏ	.a	0,0331204372389299	0,622859708133986	Inter_Stress-Nucleus	ʏ-.a	2501	15
Inter_Stress	Nucleus	ʏ	.k	0,0326459343795229	0,613936253700492	Inter_Stress-Nucleus	ʏ-.k	2501	136
Inter_Stress	Nucleus	ʏ	.t	0,0324107943554044	0,609514233370974	Inter_Stress-Nucleus	ʏ-.t	2501	49
Inter_Stress	Nucleus	ʏ	.l	0,0319885962292591	0,601574416643058	Inter_Stress-Nucleus	ʏ-.l	2501	67
Inter_Stress	Nucleus	ʏ	.b	0,0319196631140504	0,600278067210533	Inter_Stress-Nucleus	ʏ-.b	2501	54
Inter_Stress	Nucleus	ʏ	.m	0,0318906003165036	0,599731515078175	Inter_Stress-Nucleus	ʏ-.m	2501	47
Inter_Stress	Nucleus	ʏ	.s	0,0318101098902364	0,598217819982585	Inter_Stress-Nucleus	ʏ-.s	2501	74
Inter_Stress	Nucleus	ʏ	.ɡ	0,0296431472498984	0,557466132196539	Inter_Stress-Nucleus	ʏ-.ɡ	2501	46
Inter_Stress	Nucleus	ʏ	l	0,0286824510470406	0,53939937322833	Inter_Stress-Nucleus	ʏ-l	2501	46
Inter_Stress	Nucleus	ʏ	.f	0,026555189626912	0,499394302712274	Inter_Stress-Nucleus	ʏ-.f	2501	25
Inter_Stress	Nucleus	ʏ	r	0,0251502311322413	0,472972790471418	Inter_Stress-Nucleus	ʏ-r	2501	48
Inter_Stress	Nucleus	ʏ	.n	0,0246047117482169	0,462713806211527	Inter_Stress-Nucleus	ʏ-.n	2501	18
Inter_Stress	Nucleus	ʏ	.p	0,0244213710134745	0,459265918259235	Inter_Stress-Nucleus	ʏ-.p	2501	30
Inter_Stress	Nucleus	ʏ	.ɪ	0,0224502536991244	0,422197278547231	Inter_Stress-Nucleus	ʏ-.ɪ	2501	3
Inter_Stress	Nucleus	ʏ	.h	0,0215269307552114	0,404833357436821	Inter_Stress-Nucleus	ʏ-.h	2501	14
Inter_Stress	Nucleus	ʏ	.ɔ	0,0208107591928799	0,391365104977782	Inter_Stress-Nucleus	ʏ-.ɔ	2501	3
Inter_Stress	Nucleus	ʏ	.ʝ	0,0182242765000561	0,342723964055516	Inter_Stress-Nucleus	ʏ-.ʝ	2501	8
Inter_Stress	Nucleus	ʏ	.d	0,0158314121614482	0,297723990993637	Inter_Stress-Nucleus	ʏ-.d	2501	3
Inter_Stress	Nucleus	ʏ	.ɕ	0,0158314121614482	0,297723990993637	Inter_Stress-Nucleus	ʏ-.ɕ	2501	6
Inter_Stress	Nucleus	ʏ	ŋ	0,0149033872731063	0,280271645575494	Inter_Stress-Nucleus	ʏ-ŋ	2501	6
Inter_Stress	Nucleus	ʏ	.ɧ	0,0140041436027753	0,263360556932457	Inter_Stress-Nucleus	ʏ-.ɧ	2501	4
Inter_Stress	Nucleus	ʏ	f	0,0103344022385055	0,194347759227309	Inter_Stress-Nucleus	ʏ-f	2501	3
Inter_Stress	Nucleus	ø	r	0,0532724481287735	1	Inter_Stress-Nucleus	ø-r	2169	108
Inter_Stress	Nucleus	ø	ʈ	0,0455449789353117	0,854944357451296	Inter_Stress-Nucleus	ø-ʈ	2169	6
Inter_Stress	Nucleus	ø	.r	0,0446156587797848	0,837499689744632	Inter_Stress-Nucleus	ø-.r	2169	754
Inter_Stress	Nucleus	ø	s	0,0444634269846162	0,834642081346373	Inter_Stress-Nucleus	ø-s	2169	251
Inter_Stress	Nucleus	ø	ʂ	0,0434120355239645	0,814905960751536	Inter_Stress-Nucleus	ø-ʂ	2169	48
Inter_Stress	Nucleus	ø	k	0,0410518627312171	0,770602143757013	Inter_Stress-Nucleus	ø-k	2169	94
Inter_Stress	Nucleus	ø	.v	0,037969937878055	0,712750008902758	Inter_Stress-Nucleus	ø-.v	2169	243
Inter_Stress	Nucleus	ø	ɳ	0,0376742256510454	0,707199067705259	Inter_Stress-Nucleus	ø-ɳ	2169	43
Inter_Stress	Nucleus	ø	p	0,036513916331258	0,685418403205242	Inter_Stress-Nucleus	ø-p	2169	57
Inter_Stress	Nucleus	ø	ɖ	0,0356083319365803	0,668419289658054	Inter_Stress-Nucleus	ø-ɖ	2169	56
Inter_Stress	Nucleus	ø	ɡ	0,0355420405670201	0,6671749058933	Inter_Stress-Nucleus	ø-ɡ	2169	87
Inter_Stress	Nucleus	ø	.ɡ	0,0354535983320818	0,665514718722541	Inter_Stress-Nucleus	ø-.ɡ	2169	41
Inter_Stress	Nucleus	ø	t	0,034654548207145	0,650515405700444	Inter_Stress-Nucleus	ø-t	2169	24
Inter_Stress	Nucleus	ø	v	0,0330028226713006	0,619510156385607	Inter_Stress-Nucleus	ø-v	2169	35
Inter_Stress	Nucleus	ø	d	0,0325637752671077	0,611268609026424	Inter_Stress-Nucleus	ø-d	2169	60
Inter_Stress	Nucleus	ø	.b	0,0303625624475788	0,56994869794954	Inter_Stress-Nucleus	ø-.b	2169	19
Inter_Stress	Nucleus	ø	n	0,0286376006922981	0,537568700110675	Inter_Stress-Nucleus	ø-n	2169	16
Inter_Stress	Nucleus	ø	.l	0,0283771591302524	0,53267983971109	Inter_Stress-Nucleus	ø-.l	2169	12
Inter_Stress	Nucleus	ø	.ʂ	0,0273413133461558	0,513235533686469	Inter_Stress-Nucleus	ø-.ʂ	2169	33
Inter_Stress	Nucleus	ø	.n	0,0267375747821282	0,501902497844599	Inter_Stress-Nucleus	ø-.n	2169	35
Inter_Stress	Nucleus	ø	_	0,0263668331932538	0,49494314827654	Inter_Stress-Nucleus	ø-_	2169	20
Inter_Stress	Nucleus	ø	.p	0,0263551008146382	0,494722914759446	Inter_Stress-Nucleus	ø-.p	2169	24
Inter_Stress	Nucleus	ø	.t	0,024761132365119	0,464801848513979	Inter_Stress-Nucleus	ø-.t	2169	24
Inter_Stress	Nucleus	ø	.s	0,0231337793438564	0,434254106136365	Inter_Stress-Nucleus	ø-.s	2169	10
Inter_Stress	Nucleus	ø	.d	0,022909830914837	0,430050274007644	Inter_Stress-Nucleus	ø-.d	2169	10
Inter_Stress	Nucleus	ø	.m	0,0224249093216688	0,420947602547981	Inter_Stress-Nucleus	ø-.m	2169	2
Inter_Stress	Nucleus	ø	.h	0,0222507417939748	0,417678229094877	Inter_Stress-Nucleus	ø-.h	2169	3
Inter_Stress	Nucleus	ø	.f	0,0212598276180552	0,399077353581811	Inter_Stress-Nucleus	ø-.f	2169	19
Inter_Stress	Nucleus	ø	.ɔ	0,0208328813147074	0,391062961183028	Inter_Stress-Nucleus	ø-.ɔ	2169	2
Inter_Stress	Nucleus	ø	ɭ	0,0202689134421356	0,380476478068745	Inter_Stress-Nucleus	ø-ɭ	2169	11
Inter_Stress	Nucleus	ø	.k	0,0198317703427509	0,37227067723286	Inter_Stress-Nucleus	ø-.k	2169	10
Inter_Stress	Nucleus	ø	l	0,0168044612113279	0,315443757544372	Inter_Stress-Nucleus	ø-l	2169	6
Inter_Stress	Nucleus	ø̞	r	0,0693744964119116	1	Inter_Stress-Nucleus	ø̞-r	4009	1682
Inter_Stress	Nucleus	ø̞	.r	0,0546887444475014	0,788311948569495	Inter_Stress-Nucleus	ø̞-.r	4009	634
Inter_Stress	Nucleus	ø̞	ʂ	0,054293792534845	0,782618906701322	Inter_Stress-Nucleus	ø̞-ʂ	4009	237
Inter_Stress	Nucleus	ø̞	.ʂ	0,0540805681638648	0,779545379944252	Inter_Stress-Nucleus	ø̞-.ʂ	4009	635
Inter_Stress	Nucleus	ø̞	ʈ	0,0505275792485448	0,728330753545754	Inter_Stress-Nucleus	ø̞-ʈ	4009	66
Inter_Stress	Nucleus	ø̞	n	0,0480222687850709	0,69221790814795	Inter_Stress-Nucleus	ø̞-n	4009	25
Inter_Stress	Nucleus	ø̞	ɭ	0,0473022664425242	0,681839420666445	Inter_Stress-Nucleus	ø̞-ɭ	4009	202
Inter_Stress	Nucleus	ø̞	ʝ	0,0447080693843104	0,644445317755619	Inter_Stress-Nucleus	ø̞-ʝ	4009	144
Inter_Stress	Nucleus	ø̞	ɖ	0,0441872117305555	0,636937405184084	Inter_Stress-Nucleus	ø̞-ɖ	4009	104
Inter_Stress	Nucleus	ø̞	.b	0,0354934371055035	0,511620825249108	Inter_Stress-Nucleus	ø̞-.b	4009	24
Inter_Stress	Nucleus	ø̞	ɳ	0,0353780513268591	0,509957594744928	Inter_Stress-Nucleus	ø̞-ɳ	4009	48
Inter_Stress	Nucleus	ø̞	l	0,0343768593770652	0,495525894313558	Inter_Stress-Nucleus	ø̞-l	4009	32
Inter_Stress	Nucleus	ø̞	ɱ	0,0323556537364846	0,466391187106753	Inter_Stress-Nucleus	ø̞-ɱ	4009	5
Inter_Stress	Nucleus	ø̞	t	0,0316160718359917	0,455730469714275	Inter_Stress-Nucleus	ø̞-t	4009	23
Inter_Stress	Nucleus	ø̞	.m	0,0313885411606017	0,452450724459778	Inter_Stress-Nucleus	ø̞-.m	4009	19
Inter_Stress	Nucleus	ø̞	v	0,0301873774494513	0,4351365272652	Inter_Stress-Nucleus	ø̞-v	4009	23
Inter_Stress	Nucleus	ø̞	.n	0,0297708307748087	0,429132207289032	Inter_Stress-Nucleus	ø̞-.n	4009	8
Inter_Stress	Nucleus	ø̞	m	0,0292323919444505	0,421370870512457	Inter_Stress-Nucleus	ø̞-m	4009	23
Inter_Stress	Nucleus	ø̞	ɡ	0,0272477969049553	0,392763887512369	Inter_Stress-Nucleus	ø̞-ɡ	4009	10
Inter_Stress	Nucleus	ø̞	.ʝ	0,0271196529144877	0,390916753520841	Inter_Stress-Nucleus	ø̞-.ʝ	4009	7
Inter_Stress	Nucleus	ø̞	.ɡ	0,0254140323482853	0,36633105338004	Inter_Stress-Nucleus	ø̞-.ɡ	4009	3
Inter_Stress	Nucleus	ø̞	.f	0,0247484500153678	0,356737004163947	Inter_Stress-Nucleus	ø̞-.f	4009	5
Inter_Stress	Nucleus	ø̞	k	0,0240455977617797	0,346605726966417	Inter_Stress-Nucleus	ø̞-k	4009	9
Inter_Stress	Nucleus	ø̞	.t	0,0236247677858365	0,340539665262061	Inter_Stress-Nucleus	ø̞-.t	4009	7
Inter_Stress	Nucleus	ø̞	s	0,022438153244575	0,323435187353985	Inter_Stress-Nucleus	ø̞-s	4009	14
Inter_Stress	Nucleus	ø̞	.d	0,0159304602646573	0,229629922934072	Inter_Stress-Nucleus	ø̞-.d	4009	3
Inter_Stress	Nucleus	ø̞	d	0,0147438457233958	0,212525445025995	Inter_Stress-Nucleus	ø̞-d	4009	2
Inter_Stress	Nucleus	ø̞	.l	0,013214033508698	0,190473937716817	Inter_Stress-Nucleus	ø̞-.l	4009	4
Inter_Stress	Nucleus	ø̞	.k	0,0122444988338084	0,176498561677573	Inter_Stress-Nucleus	ø̞-.k	4009	3
Inter_Stress	Nucleus	ø̞	_	0,0122444988338084	0,176498561677573	Inter_Stress-Nucleus	ø̞-_	4009	3
Inter_Stress	Coda	b	_	0,286001851065304	1	Inter_Stress-Coda	b-_	75	19
Inter_Stress	Coda	b	.s	0,275636665337641	0,963758326426717	Inter_Stress-Coda	b-.s	75	27
Inter_Stress	Coda	b	.v	0,19768220607834	0,691192051177327	Inter_Stress-Coda	b-.v	75	18
Inter_Stress	Coda	b	s	0,191597893306259	0,669918367984653	Inter_Stress-Coda	b-s	75	9
Inter_Stress	Coda	b	.h	0,0490813842124558	0,171612120794452	Inter_Stress-Coda	b-.h	75	2
Inter_Stress	Coda	ɕ	_	0,325144711484277	1	Inter_Stress-Coda	ɕ-_	72	55
Inter_Stress	Coda	ɕ	s	0,26165735076618	0,804741216831488	Inter_Stress-Coda	ɕ-s	72	7
Inter_Stress	Coda	ɕ	.t	0,210915237574051	0,648681126047623	Inter_Stress-Coda	ɕ-.t	72	4
Inter_Stress	Coda	ɕ	.f	0,128706871637068	0,395844887187383	Inter_Stress-Coda	ɕ-.f	72	3
Inter_Stress	Coda	ɕ	.l	0,0735758285384241	0,226286407066418	Inter_Stress-Coda	ɕ-.l	72	2
Inter_Stress	Coda	d	_	0,086993077255058	1	Inter_Stress-Coda	d-_	9996	4810
Inter_Stress	Coda	d	.s	0,0695202967552356	0,79914746033649	Inter_Stress-Coda	d-.s	9996	2076
Inter_Stress	Coda	d	s	0,0689226946644419	0,792277924165909	Inter_Stress-Coda	d-s	9996	1284
Inter_Stress	Coda	d	.r	0,0673271371951188	0,773936723697221	Inter_Stress-Coda	d-.r	9996	439
Inter_Stress	Coda	d	.v	0,0639026464981418	0,734571629312335	Inter_Stress-Coda	d-.v	9996	168
Inter_Stress	Coda	d	.n	0,0582845926612956	0,669991159071302	Inter_Stress-Coda	d-.n	9996	367
Inter_Stress	Coda	d	.ɧ	0,0578433159554434	0,664918609395212	Inter_Stress-Coda	d-.ɧ	9996	30
Inter_Stress	Coda	d	.h	0,0575439715509998	0,661477595306632	Inter_Stress-Coda	d-.h	9996	141
Inter_Stress	Coda	d	.l	0,0566491928995502	0,651191964775065	Inter_Stress-Coda	d-.l	9996	269
Inter_Stress	Coda	d	.ɡ	0,0552329109557359	0,634911566512317	Inter_Stress-Coda	d-.ɡ	9996	41
Inter_Stress	Coda	d	.k	0,05517709742228	0,634269980592874	Inter_Stress-Coda	d-.k	9996	47
Inter_Stress	Coda	d	.b	0,0544188357403015	0,625553635500777	Inter_Stress-Coda	d-.b	9996	87
Inter_Stress	Coda	d	.p	0,0528801670542513	0,607866381128353	Inter_Stress-Coda	d-.p	9996	38
Inter_Stress	Coda	d	.m	0,0460828530644894	0,529730117827394	Inter_Stress-Coda	d-.m	9996	60
Inter_Stress	Coda	d	.t	0,0434157055243938	0,499070809934702	Inter_Stress-Coda	d-.t	9996	47
Inter_Stress	Coda	d	.f	0,0416812547890021	0,479133008098971	Inter_Stress-Coda	d-.f	9996	33
Inter_Stress	Coda	d	.ʝ	0,0395855600200589	0,455042645565884	Inter_Stress-Coda	d-.ʝ	9996	49
Inter_Stress	Coda	d	.ɕ	0,0245386899942023	0,28207635329713	Inter_Stress-Coda	d-.ɕ	9996	10
Inter_Stress	Coda	ɖ	_	0,0470047116578895	1	Inter_Stress-Coda	ɖ-_	1903	104
Inter_Stress	Coda	ɖ	.e̞	0,0431746966075144	0,918518486439173	Inter_Stress-Coda	ɖ-.e̞	1903	109
Inter_Stress	Coda	ɖ	.r	0,0431371974364413	0,917720711710842	Inter_Stress-Coda	ɖ-.r	1903	108
Inter_Stress	Coda	ɖ	.eː	0,0417955748750186	0,889178412139102	Inter_Stress-Coda	ɖ-.eː	1903	209
Inter_Stress	Coda	ɖ	ʂ	0,0403872351290453	0,859216740291746	Inter_Stress-Coda	ɖ-ʂ	1903	390
Inter_Stress	Coda	ɖ	.ɑː	0,0392481604726869	0,834983538636372	Inter_Stress-Coda	ɖ-.ɑː	1903	92
Inter_Stress	Coda	ɖ	.ʂ	0,0389251799345796	0,828112301121757	Inter_Stress-Coda	ɖ-.ʂ	1903	300
Inter_Stress	Coda	ɖ	.ɛ̝	0,0383129289401986	0,815086989981948	Inter_Stress-Coda	ɖ-.ɛ̝	1903	35
Inter_Stress	Coda	ɖ	.ɪ	0,037249720279706	0,792467796650206	Inter_Stress-Coda	ɖ-.ɪ	1903	145
Inter_Stress	Coda	ɖ	.ø̞	0,0355276321362394	0,755831296122336	Inter_Stress-Coda	ɖ-.ø̞	1903	25
Inter_Stress	Coda	ɖ	.a	0,0347938963558027	0,740221461393917	Inter_Stress-Coda	ɖ-.a	1903	51
Inter_Stress	Coda	ɖ	.f	0,0345558248660592	0,735156618288906	Inter_Stress-Coda	ɖ-.f	1903	53
Inter_Stress	Coda	ɖ	.ʊ	0,03346590562107	0,71196917161501	Inter_Stress-Coda	ɖ-.ʊ	1903	40
Inter_Stress	Coda	ɖ	.iː	0,0334398807221294	0,711415505864861	Inter_Stress-Coda	ɖ-.iː	1903	30
Inter_Stress	Coda	ɖ	.ɔ	0,0328940290059238	0,699802803713245	Inter_Stress-Coda	ɖ-.ɔ	1903	14
Inter_Stress	Coda	ɖ	.h	0,0328855571635468	0,699622569815872	Inter_Stress-Coda	ɖ-.h	1903	32
Inter_Stress	Coda	ɖ	.oː	0,0324533335243757	0,690427243987328	Inter_Stress-Coda	ɖ-.oː	1903	18
Inter_Stress	Coda	ɖ	.uː	0,0302201927440678	0,642918373034961	Inter_Stress-Coda	ɖ-.uː	1903	13
Inter_Stress	Coda	ɖ	.yː	0,0254781401284736	0,542033750018701	Inter_Stress-Coda	ɖ-.yː	1903	4
Inter_Stress	Coda	ɖ	.ɳ	0,0248713318727088	0,529124230220317	Inter_Stress-Coda	ɖ-.ɳ	1903	16
Inter_Stress	Coda	ɖ	.m	0,0246627694543814	0,524687176763945	Inter_Stress-Coda	ɖ-.m	1903	13
Inter_Stress	Coda	ɖ	.ʉː	0,0246198198233468	0,523773446426716	Inter_Stress-Coda	ɖ-.ʉː	1903	13
Inter_Stress	Coda	ɖ	.øː	0,0232018641113216	0,493607200065172	Inter_Stress-Coda	ɖ-.øː	1903	6
Inter_Stress	Coda	ɖ	.i	0,0232018641113216	0,493607200065172	Inter_Stress-Coda	ɖ-.i	1903	3
Inter_Stress	Coda	ɖ	.e	0,0226709251336333	0,482311758417692	Inter_Stress-Coda	ɖ-.e	1903	14
Inter_Stress	Coda	ɖ	.b	0,0213301167456218	0,453786779948082	Inter_Stress-Coda	ɖ-.b	1903	19
Inter_Stress	Coda	ɖ	.v	0,0208062744626581	0,442642316670096	Inter_Stress-Coda	ɖ-.v	1903	8
Inter_Stress	Coda	ɖ	.ʉ	0,0203282270184942	0,43247211399673	Inter_Stress-Coda	ɖ-.ʉ	1903	8
Inter_Stress	Coda	ɖ	.ɭ	0,0176002920234015	0,374436761818693	Inter_Stress-Coda	ɖ-.ɭ	1903	6
Inter_Stress	Coda	ɖ	.ɑ	0,0155861744029001	0,33158749098047	Inter_Stress-Coda	ɖ-.ɑ	1903	5
Inter_Stress	Coda	ɖ	.o	0,0153463125692624	0,326484559270486	Inter_Stress-Coda	ɖ-.o	1903	2
Inter_Stress	Coda	ɖ	.k	0,0149595104408985	0,31825555169399	Inter_Stress-Coda	ɖ-.k	1903	5
Inter_Stress	Coda	ɖ	.ø	0,0145346034836595	0,309215884344648	Inter_Stress-Coda	ɖ-.ø	1903	3
Inter_Stress	Coda	ɖ	.p	0,0129307856920561	0,275095522044026	Inter_Stress-Coda	ɖ-.p	1903	4
Inter_Stress	Coda	ɖ	.ʈ	0,00839933105356573	0,178691257904056	Inter_Stress-Coda	ɖ-.ʈ	1903	4
Inter_Stress	Coda	f	_	0,168975297923346	1	Inter_Stress-Coda	f-_	551	94
Inter_Stress	Coda	f	.s	0,155876135611227	0,922478832864309	Inter_Stress-Coda	f-.s	551	62
Inter_Stress	Coda	f	.t	0,147225924763406	0,871286670730972	Inter_Stress-Coda	f-.t	551	119
Inter_Stress	Coda	f	t	0,136553689996971	0,808128120945334	Inter_Stress-Coda	f-t	551	209
Inter_Stress	Coda	f	s	0,119589973142401	0,70773642427103	Inter_Stress-Coda	f-s	551	36
Inter_Stress	Coda	f	.b	0,0968563296021438	0,573198158502919	Inter_Stress-Coda	f-.b	551	10
Inter_Stress	Coda	f	.ʝ	0,0894540066504558	0,529391027859208	Inter_Stress-Coda	f-.ʝ	551	12
Inter_Stress	Coda	f	.n	0,0854686423100503	0,505805542942866	Inter_Stress-Coda	f-.n	551	8
Inter_Stress	Coda	ɡ	_	0,0930304321690165	1	Inter_Stress-Coda	ɡ-_	8813	2381
Inter_Stress	Coda	ɡ	.h	0,0809691146981631	0,870350839078759	Inter_Stress-Coda	ɡ-.h	8813	3005
Inter_Stress	Coda	ɡ	s	0,076048177867778	0,817454848856497	Inter_Stress-Coda	ɡ-s	8813	756
Inter_Stress	Coda	ɡ	.s	0,0689813240125496	0,741492030126499	Inter_Stress-Coda	ɡ-.s	8813	1053
Inter_Stress	Coda	ɡ	.r	0,0677818936903023	0,728599148794203	Inter_Stress-Coda	ɡ-.r	8813	740
Inter_Stress	Coda	ɡ	.l	0,0597402229255666	0,642157856657393	Inter_Stress-Coda	ɡ-.l	8813	159
Inter_Stress	Coda	ɡ	.k	0,0585071621369012	0,628903475699287	Inter_Stress-Coda	ɡ-.k	8813	57
Inter_Stress	Coda	ɡ	.ʝ	0,0561437611156925	0,60349887458	Inter_Stress-Coda	ɡ-.ʝ	8813	142
Inter_Stress	Coda	ɡ	.b	0,0559411660065403	0,601321145159329	Inter_Stress-Coda	ɡ-.b	8813	57
Inter_Stress	Coda	ɡ	.d	0,0548090507086421	0,589151844517562	Inter_Stress-Coda	ɡ-.d	8813	28
Inter_Stress	Coda	ɡ	.n	0,0536351394877207	0,576533272362715	Inter_Stress-Coda	ɡ-.n	8813	230
